latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
17.57217,79.90613,329.98,0.39,0.59,2023-01-08,716,N,VIIRS,n,2,302.06,1.1,D,0
17.75261,80.85313,334.05,0.34,0.56,2023-01-08,716,N,VIIRS,n,2,302.49,2.13,D,0
17.59159,80.13251,367.0,0.38,0.59,2023-01-08,716,N,VIIRS,h,2,306.76,6.9,D,0
17.75099,80.85374,333.92,0.34,0.56,2023-01-08,716,N,VIIRS,n,2,302.9,2.54,D,0
17.59507,80.13107,367.0,0.38,0.59,2023-01-08,716,N,VIIRS,h,2,307.47,9.75,D,0
17.56753,80.13334,330.71,0.38,0.59,2023-01-08,716,N,VIIRS,n,2,302.55,1.44,D,0
18.22113,83.47581,343.59,0.45,0.47,2023-01-08,716,N,VIIRS,n,2,305.36,5.07,D,0
17.66353,80.86922,334.44,0.34,0.56,2023-01-08,716,N,VIIRS,n,2,303.27,1.59,D,0
17.67536,81.05633,342.46,0.33,0.55,2023-01-08,716,N,VIIRS,n,2,304.93,2.79,D,0
22.06233,87.34632,331.28,0.4,0.37,2023-01-08,716,N,VIIRS,n,2,298.97,4.12,D,0
21.3203,83.05664,341.79,0.42,0.45,2023-01-08,716,N,VIIRS,n,2,304.78,3.47,D,0
21.00055,81.39376,338.86,0.54,0.51,2023-01-08,716,N,VIIRS,n,2,302.32,6.1,D,0
21.39879,83.45642,340.37,0.4,0.44,2023-01-08,716,N,VIIRS,n,2,302.09,5.3,D,0
20.99824,81.39138,337.37,0.54,0.51,2023-01-08,716,N,VIIRS,n,2,302.24,5.57,D,0
20.99505,81.37585,328.91,0.54,0.51,2023-01-08,716,N,VIIRS,n,2,300.85,3.06,D,0
21.33208,83.02079,338.38,0.42,0.45,2023-01-08,716,N,VIIRS,n,2,305.77,3.1,D,0
21.52313,84.00578,346.73,0.55,0.43,2023-01-08,716,N,VIIRS,n,2,305.37,16.69,D,0
21.53385,83.99802,343.24,0.55,0.43,2023-01-08,716,N,VIIRS,n,2,302.22,11.46,D,0
22.05479,86.93115,330.4,0.41,0.37,2023-01-08,716,N,VIIRS,l,2,302.29,1.87,D,0
21.0677,81.51997,330.73,0.53,0.5,2023-01-08,716,N,VIIRS,l,2,303.53,4.9,D,0
21.0884,81.59924,334.11,0.52,0.5,2023-01-08,716,N,VIIRS,n,2,303.54,3.87,D,0
21.18679,82.07071,336.59,0.49,0.48,2023-01-08,716,N,VIIRS,n,2,300.89,4.22,D,0
21.42423,83.23384,338.03,0.41,0.45,2023-01-08,716,N,VIIRS,n,2,302.44,3.68,D,0
21.07069,81.39119,340.47,0.54,0.51,2023-01-08,716,N,VIIRS,n,2,301.15,4.66,D,0
21.3763,82.93493,344.98,0.43,0.46,2023-01-08,716,N,VIIRS,n,2,304.33,7.45,D,0
21.22236,82.11135,340.33,0.48,0.48,2023-01-08,716,N,VIIRS,n,2,308.26,8.25,D,0
21.22676,82.11036,346.26,0.48,0.48,2023-01-08,716,N,VIIRS,n,2,309.52,8.25,D,0
21.04795,81.20489,347.33,0.55,0.51,2023-01-08,716,N,VIIRS,n,2,301.13,9.68,D,0
22.20917,87.64944,334.0,0.39,0.36,2023-01-08,716,N,VIIRS,n,2,300.17,2.8,D,0
21.75416,84.93376,338.86,0.49,0.4,2023-01-08,716,N,VIIRS,n,2,304.32,4.92,D,0
21.5991,84.067,343.01,0.55,0.43,2023-01-08,716,N,VIIRS,n,2,304.08,13.23,D,0
21.20461,81.94923,332.08,0.5,0.49,2023-01-08,716,N,VIIRS,n,2,305.37,2.7,D,0
21.20368,81.94449,332.21,0.5,0.49,2023-01-08,716,N,VIIRS,n,2,304.61,2.7,D,0
21.15062,81.67355,331.21,0.52,0.5,2023-01-08,716,N,VIIRS,n,2,302.86,1.87,D,0
22.16455,87.32734,331.71,0.4,0.37,2023-01-08,716,N,VIIRS,l,2,302.1,4.42,D,0
21.38706,82.87688,343.73,0.43,0.46,2023-01-08,716,N,VIIRS,n,2,303.33,4.61,D,0
21.15515,81.67252,329.22,0.52,0.5,2023-01-08,716,N,VIIRS,n,2,301.49,1.79,D,0
21.06135,81.17404,330.52,0.56,0.51,2023-01-08,716,N,VIIRS,n,2,301.4,2.25,D,0
21.48343,83.27787,330.69,0.41,0.45,2023-01-08,716,N,VIIRS,n,2,302.14,3.35,D,0
21.48179,83.27808,333.85,0.41,0.45,2023-01-08,716,N,VIIRS,n,2,302.17,2.66,D,0
21.06269,81.17635,330.11,0.56,0.51,2023-01-08,716,N,VIIRS,n,2,301.14,4.05,D,0
22.24035,87.49065,328.81,0.4,0.37,2023-01-08,716,N,VIIRS,l,2,300.87,2.23,D,0
21.2528,82.01845,336.65,0.49,0.48,2023-01-08,716,N,VIIRS,n,2,306.37,3.79,D,0
21.46976,83.10423,333.38,0.42,0.45,2023-01-08,716,N,VIIRS,n,2,301.21,3.78,D,0
21.28921,82.1553,344.72,0.48,0.48,2023-01-08,716,N,VIIRS,n,2,301.79,5.07,D,0
19.13042,84.62346,339.92,0.56,0.43,2023-01-08,716,N,VIIRS,n,2,307.83,5.08,D,0
18.2227,80.03577,330.12,0.37,0.58,2023-01-08,716,N,VIIRS,n,2,303.84,2.44,D,0
18.19805,79.81349,333.88,0.39,0.59,2023-01-08,716,N,VIIRS,n,2,303.19,4.4,D,0
18.19728,79.80982,337.78,0.39,0.59,2023-01-08,716,N,VIIRS,n,2,302.8,3.37,D,0
18.2603,79.97582,341.06,0.38,0.58,2023-01-08,716,N,VIIRS,n,2,303.13,3.72,D,0
18.25956,79.97227,332.8,0.38,0.58,2023-01-08,716,N,VIIRS,n,2,302.52,3.72,D,0
18.26415,79.96749,339.89,0.38,0.58,2023-01-08,716,N,VIIRS,n,2,304.04,3.34,D,0
18.26949,79.96629,331.54,0.38,0.58,2023-01-08,716,N,VIIRS,l,2,304.82,4.8,D,0
19.01763,83.74047,331.91,0.42,0.45,2023-01-08,716,N,VIIRS,n,2,300.99,0.93,D,0
18.32793,80.2215,333.87,0.36,0.57,2023-01-08,716,N,VIIRS,l,2,304.62,3.4,D,0
17.65458,77.03492,333.69,0.6,0.7,2023-01-08,716,N,VIIRS,n,2,302.7,2.28,D,0
18.30499,80.00295,343.45,0.37,0.58,2023-01-08,716,N,VIIRS,n,2,303.69,2.98,D,0
19.1145,83.7904,340.53,0.42,0.45,2023-01-08,716,N,VIIRS,n,2,307.17,4.91,D,0
19.11863,83.78957,329.9,0.42,0.45,2023-01-08,716,N,VIIRS,n,2,304.61,4.91,D,0
18.34615,79.89207,336.86,0.38,0.59,2023-01-08,716,N,VIIRS,n,2,302.41,1.8,D,0
18.87276,82.47374,333.89,0.51,0.49,2023-01-08,716,N,VIIRS,n,2,303.24,3.84,D,0
18.34698,79.86929,329.21,0.38,0.59,2023-01-08,716,N,VIIRS,l,2,303.66,2.63,D,0
18.35865,79.81747,333.23,0.38,0.59,2023-01-08,716,N,VIIRS,n,2,303.39,1.65,D,0
18.39645,79.78223,331.98,0.38,0.59,2023-01-08,716,N,VIIRS,n,2,302.8,2.41,D,0
19.18288,83.73579,330.41,0.42,0.45,2023-01-08,716,N,VIIRS,n,2,305.35,3.61,D,0
18.97515,82.53773,339.75,0.5,0.49,2023-01-08,716,N,VIIRS,n,2,303.26,3.02,D,0
18.02739,77.94122,332.32,0.51,0.66,2023-01-08,716,N,VIIRS,n,2,305.31,3.66,D,0
19.05467,82.66188,341.79,0.49,0.49,2023-01-08,716,N,VIIRS,n,2,305.33,4.33,D,0
18.99894,82.272,333.94,0.52,0.5,2023-01-08,716,N,VIIRS,n,2,303.41,5.63,D,0
18.99889,82.27012,334.78,0.52,0.5,2023-01-08,716,N,VIIRS,n,2,303.26,2.14,D,0
19.06369,82.2868,333.97,0.52,0.5,2023-01-08,716,N,VIIRS,l,2,304.98,3.44,D,0
19.08014,82.29856,339.99,0.52,0.5,2023-01-08,716,N,VIIRS,n,2,303.63,6.46,D,0
19.08468,82.29762,331.01,0.52,0.5,2023-01-08,716,N,VIIRS,l,2,302.74,6.34,D,0
19.10203,82.16589,333.28,0.53,0.5,2023-01-08,716,N,VIIRS,n,2,303.3,4.23,D,0
18.69193,79.82603,329.61,0.38,0.58,2023-01-08,716,N,VIIRS,n,2,300.44,1.35,D,0
19.43103,83.36514,329.01,0.44,0.46,2023-01-08,716,N,VIIRS,n,2,302.42,2.42,D,0
19.43081,83.36563,328.5,0.44,0.46,2023-01-08,716,N,VIIRS,n,2,301.93,1.18,D,0
19.4851,83.5364,328.95,0.42,0.46,2023-01-08,716,N,VIIRS,l,2,301.89,4.4,D,0
18.33472,77.97114,338.95,0.5,0.66,2023-01-08,716,N,VIIRS,n,2,302.84,4.04,D,0
19.90565,85.80622,331.29,0.47,0.4,2023-01-08,716,N,VIIRS,n,2,300.34,2.75,D,0
18.81524,80.02813,353.24,0.36,0.58,2023-01-08,716,N,VIIRS,n,2,305.87,4.55,D,0
19.94158,85.90539,333.64,0.47,0.4,2023-01-08,716,N,VIIRS,n,2,303.69,3.0,D,0
19.99632,86.0946,340.01,0.46,0.39,2023-01-08,716,N,VIIRS,n,2,301.35,6.26,D,0
19.28755,82.09933,338.29,0.53,0.5,2023-01-08,716,N,VIIRS,n,2,303.35,3.05,D,0
19.96063,85.68821,339.73,0.48,0.4,2023-01-08,716,N,VIIRS,n,2,301.99,8.02,D,0
19.95967,85.68967,343.19,0.48,0.4,2023-01-08,716,N,VIIRS,n,2,302.54,8.78,D,0
19.29122,82.10059,341.37,0.53,0.5,2023-01-08,716,N,VIIRS,n,2,303.79,5.94,D,0
19.58928,83.51428,328.25,0.42,0.46,2023-01-08,716,N,VIIRS,n,2,302.2,1.36,D,0
20.12149,86.28045,330.35,0.45,0.39,2023-01-08,716,N,VIIRS,n,2,299.9,1.79,D,0
20.17405,86.3755,338.99,0.44,0.39,2023-01-08,716,N,VIIRS,n,2,301.99,2.89,D,0
19.55444,82.81157,330.88,0.47,0.48,2023-01-08,716,N,VIIRS,n,2,302.72,2.71,D,0
20.09773,85.68394,345.25,0.48,0.4,2023-01-08,716,N,VIIRS,n,2,305.96,10.75,D,0
19.59168,82.84052,329.4,0.47,0.47,2023-01-08,716,N,VIIRS,n,2,302.26,2.08,D,0
20.15322,85.89524,331.82,0.47,0.39,2023-01-08,716,N,VIIRS,n,2,304.11,3.21,D,0
20.18609,86.04307,333.7,0.46,0.39,2023-01-08,716,N,VIIRS,n,2,303.83,1.71,D,0
19.62273,82.86141,340.91,0.46,0.47,2023-01-08,716,N,VIIRS,n,2,302.61,4.33,D,0
18.57839,77.72312,367.0,0.52,0.66,2023-01-08,716,N,VIIRS,h,2,302.65,7.2,D,0
18.58446,77.72167,350.39,0.52,0.66,2023-01-08,716,N,VIIRS,n,2,298.48,5.85,D,0
19.57664,82.49998,340.63,0.49,0.49,2023-01-08,716,N,VIIRS,n,2,301.93,12.47,D,0
19.58375,82.51309,367.0,0.49,0.49,2023-01-08,716,N,VIIRS,h,2,309.96,24.13,D,0
19.65488,82.84085,329.32,0.47,0.47,2023-01-08,716,N,VIIRS,l,2,302.8,1.95,D,0
19.59262,82.48694,335.26,0.49,0.49,2023-01-08,716,N,VIIRS,n,2,304.75,6.2,D,0
19.58615,82.51392,340.22,0.49,0.48,2023-01-08,716,N,VIIRS,n,2,301.43,9.63,D,0
19.58525,82.50938,340.9,0.49,0.49,2023-01-08,716,N,VIIRS,n,2,303.49,9.63,D,0
20.19278,85.73676,333.2,0.47,0.4,2023-01-08,716,N,VIIRS,n,2,303.57,2.73,D,0
19.46325,81.87527,339.36,0.54,0.51,2023-01-08,716,N,VIIRS,n,2,306.31,7.9,D,0
20.19799,85.74503,331.69,0.47,0.4,2023-01-08,716,N,VIIRS,n,2,304.02,2.38,D,0
18.58378,77.72334,367.0,0.51,0.66,2023-01-08,716,N,VIIRS,h,2,302.42,17.41,D,0
20.31427,86.39461,332.62,0.44,0.38,2023-01-08,716,N,VIIRS,l,2,303.18,3.77,D,0
19.59487,82.48799,341.23,0.49,0.49,2023-01-08,716,N,VIIRS,n,2,305.86,4.77,D,0
19.60099,82.47213,346.81,0.49,0.49,2023-01-08,716,N,VIIRS,n,2,304.75,4.99,D,0
19.6001,82.46759,329.69,0.49,0.49,2023-01-08,716,N,VIIRS,l,2,300.98,4.99,D,0
19.65679,82.54565,340.98,0.49,0.48,2023-01-08,716,N,VIIRS,n,2,304.37,11.61,D,0
19.65591,82.54106,340.03,0.49,0.48,2023-01-08,716,N,VIIRS,n,2,303.74,11.61,D,0
19.60197,82.26312,340.82,0.51,0.49,2023-01-08,716,N,VIIRS,n,2,303.93,4.0,D,0
19.73129,82.83942,336.58,0.46,0.47,2023-01-08,716,N,VIIRS,n,2,302.05,5.01,D,0
19.74244,82.85074,339.35,0.46,0.47,2023-01-08,716,N,VIIRS,n,2,302.31,4.63,D,0
19.69296,82.51854,347.12,0.49,0.48,2023-01-08,716,N,VIIRS,n,2,310.4,53.78,D,0
20.34572,86.06273,337.68,0.46,0.39,2023-01-08,716,N,VIIRS,n,2,303.52,5.53,D,0
20.25691,85.54138,333.89,0.48,0.4,2023-01-08,716,N,VIIRS,n,2,303.17,3.08,D,0
20.25031,85.48088,333.91,0.49,0.4,2023-01-08,716,N,VIIRS,l,2,307.42,4.15,D,0
19.69161,82.47236,332.52,0.49,0.49,2023-01-08,716,N,VIIRS,n,2,300.19,2.4,D,0
20.33341,85.85373,331.96,0.46,0.39,2023-01-08,716,N,VIIRS,n,2,303.01,4.24,D,0
20.33702,85.85303,344.13,0.46,0.39,2023-01-08,716,N,VIIRS,n,2,303.99,4.24,D,0
20.413,86.25024,333.19,0.45,0.39,2023-01-08,716,N,VIIRS,n,2,301.3,2.03,D,0
20.41155,86.24174,338.07,0.45,0.39,2023-01-08,716,N,VIIRS,n,2,303.54,10.15,D,0
19.79382,82.83195,330.48,0.46,0.47,2023-01-08,716,N,VIIRS,n,2,302.16,1.65,D,0
19.71954,82.40267,332.41,0.49,0.49,2023-01-08,716,N,VIIRS,n,2,301.81,2.93,D,0
19.71039,82.3559,346.71,0.5,0.49,2023-01-08,716,N,VIIRS,n,2,303.39,7.19,D,0
20.33374,85.57526,337.65,0.48,0.4,2023-01-08,716,N,VIIRS,n,2,304.66,4.86,D,0
20.48814,86.4143,338.15,0.44,0.38,2023-01-08,716,N,VIIRS,n,2,303.9,6.39,D,0
20.49586,86.43869,341.92,0.44,0.38,2023-01-08,716,N,VIIRS,n,2,301.21,5.12,D,0
19.86648,82.9071,334.99,0.46,0.47,2023-01-08,716,N,VIIRS,n,2,302.96,2.85,D,0
20.51969,86.45135,340.25,0.44,0.38,2023-01-08,716,N,VIIRS,n,2,302.63,3.88,D,0
19.75328,82.11872,338.09,0.51,0.5,2023-01-08,716,N,VIIRS,n,2,302.95,4.72,D,0
19.78449,82.15747,345.9,0.51,0.49,2023-01-08,716,N,VIIRS,n,2,307.03,9.91,D,0
19.84308,82.43317,331.2,0.49,0.49,2023-01-08,716,N,VIIRS,n,2,303.93,3.2,D,0
20.56853,86.35633,340.76,0.44,0.38,2023-01-08,716,N,VIIRS,n,2,303.93,4.2,D,0
20.62383,86.53484,333.64,0.43,0.38,2023-01-08,716,N,VIIRS,n,2,301.91,2.76,D,0
20.64396,86.5693,331.62,0.43,0.38,2023-01-08,716,N,VIIRS,n,2,301.0,1.88,D,0
19.88312,82.2802,337.49,0.5,0.49,2023-01-08,716,N,VIIRS,n,2,299.81,9.1,D,0
20.54956,85.9322,333.29,0.46,0.39,2023-01-08,716,N,VIIRS,n,2,303.68,1.65,D,0
19.88082,82.28249,350.47,0.5,0.49,2023-01-08,716,N,VIIRS,n,2,301.53,6.88,D,0
20.57086,85.90553,335.66,0.46,0.39,2023-01-08,716,N,VIIRS,n,2,305.43,3.04,D,0
19.92791,82.21351,332.37,0.5,0.49,2023-01-08,716,N,VIIRS,n,2,303.54,3.15,D,0
20.59824,85.74062,345.13,0.47,0.39,2023-01-08,716,N,VIIRS,n,2,303.93,7.51,D,0
19.9573,82.17205,351.92,0.51,0.49,2023-01-08,716,N,VIIRS,n,2,305.83,7.56,D,0
19.96629,82.1701,330.08,0.51,0.49,2023-01-08,716,N,VIIRS,l,2,303.54,2.36,D,0
19.96354,82.15575,330.76,0.51,0.49,2023-01-08,716,N,VIIRS,n,2,304.46,2.73,D,0
20.75236,86.52387,334.62,0.43,0.38,2023-01-08,716,N,VIIRS,n,2,303.81,6.4,D,0
20.75295,86.52496,334.39,0.43,0.38,2023-01-08,716,N,VIIRS,n,2,302.99,6.52,D,0
20.83021,86.96136,337.71,0.42,0.37,2023-01-08,716,N,VIIRS,n,2,306.45,3.87,D,0
20.8343,86.96468,344.81,0.42,0.37,2023-01-08,716,N,VIIRS,n,2,312.56,5.09,D,0
20.83773,86.96404,330.35,0.42,0.37,2023-01-08,716,N,VIIRS,l,2,303.93,5.09,D,3
19.95858,82.17475,337.05,0.51,0.49,2023-01-08,716,N,VIIRS,n,2,303.45,4.37,D,0
19.95763,82.17001,339.32,0.51,0.49,2023-01-08,716,N,VIIRS,n,2,304.86,4.37,D,0
19.96376,82.15376,334.79,0.51,0.49,2023-01-08,716,N,VIIRS,n,2,304.4,1.77,D,0
18.99874,77.44476,330.86,0.53,0.67,2023-01-08,716,N,VIIRS,n,2,302.04,1.81,D,0
19.56547,79.65429,331.23,0.37,0.58,2023-01-08,716,N,VIIRS,n,2,303.27,2.17,D,0
20.91628,86.59209,335.41,0.43,0.38,2023-01-08,716,N,VIIRS,n,2,303.47,2.1,D,0
20.94426,86.73778,336.72,0.42,0.38,2023-01-08,716,N,VIIRS,n,2,303.22,3.76,D,0
20.88215,86.36852,331.23,0.44,0.38,2023-01-08,716,N,VIIRS,n,2,301.89,2.18,D,0
20.94238,86.68382,346.4,0.42,0.38,2023-01-08,716,N,VIIRS,n,2,303.45,4.91,D,0
20.9417,86.67976,351.97,0.42,0.38,2023-01-08,716,N,VIIRS,n,2,304.32,4.91,D,0
20.86784,86.24138,341.83,0.44,0.38,2023-01-08,716,N,VIIRS,n,2,307.36,6.76,D,0
20.87136,86.2407,349.52,0.44,0.38,2023-01-08,716,N,VIIRS,n,2,308.46,26.32,D,0
18.69574,75.45692,339.79,0.71,0.75,2023-01-08,716,N,VIIRS,n,2,299.15,10.3,D,0
20.9692,86.71638,333.53,0.42,0.38,2023-01-08,716,N,VIIRS,n,2,301.95,2.31,D,0
20.89388,86.22331,336.71,0.44,0.39,2023-01-08,716,N,VIIRS,l,2,306.96,8.45,D,0
20.89317,86.21909,343.96,0.44,0.39,2023-01-08,716,N,VIIRS,n,2,305.85,8.45,D,0
20.8974,86.22263,338.62,0.44,0.39,2023-01-08,716,N,VIIRS,n,2,307.19,3.85,D,0
20.7351,85.14328,333.09,0.5,0.41,2023-01-08,716,N,VIIRS,l,2,303.29,2.59,D,0
20.99697,86.66129,330.96,0.42,0.38,2023-01-08,716,N,VIIRS,n,2,301.93,1.65,D,0
20.98387,86.56281,346.52,0.43,0.38,2023-01-08,716,N,VIIRS,n,2,306.15,9.1,D,0
20.92702,86.20892,335.28,0.44,0.39,2023-01-08,716,N,VIIRS,n,2,305.8,2.81,D,0
18.69384,75.45509,348.03,0.71,0.75,2023-01-08,716,N,VIIRS,n,2,300.2,9.96,D,0
20.92349,86.08232,340.39,0.45,0.39,2023-01-08,716,N,VIIRS,n,2,306.03,4.36,D,0
20.79407,85.25479,336.65,0.49,0.4,2023-01-08,716,N,VIIRS,n,2,307.97,7.52,D,2
21.04127,86.64873,333.71,0.42,0.38,2023-01-08,716,N,VIIRS,n,2,302.87,5.38,D,0
21.01729,86.48444,331.47,0.43,0.38,2023-01-08,716,N,VIIRS,n,2,301.19,4.66,D,0
20.78394,85.11079,333.62,0.5,0.41,2023-01-08,716,N,VIIRS,l,2,304.13,5.16,D,0
20.14364,81.70129,341.77,0.54,0.51,2023-01-08,716,N,VIIRS,n,2,302.59,5.81,D,0
20.99055,86.24028,336.14,0.44,0.38,2023-01-08,716,N,VIIRS,n,2,305.56,2.9,D,0
19.24664,77.38273,337.39,0.52,0.67,2023-01-08,716,N,VIIRS,n,2,303.01,3.02,D,0
21.01803,86.38182,336.91,0.43,0.38,2023-01-08,716,N,VIIRS,n,2,303.52,4.05,D,0
23.72423,87.29426,336.45,0.39,0.36,2023-01-08,717,N,VIIRS,n,2,301.41,4.47,D,0
26.73514,93.74548,327.97,0.42,0.45,2023-01-08,717,N,VIIRS,n,2,298.68,2.01,D,0
26.7347,93.74519,328.85,0.42,0.45,2023-01-08,717,N,VIIRS,n,2,298.89,1.59,D,0
24.32731,81.17097,326.55,0.48,0.48,2023-01-08,717,N,VIIRS,n,2,300.46,2.98,D,0
24.61358,83.9757,331.61,0.5,0.41,2023-01-08,717,N,VIIRS,n,2,300.24,2.3,D,0
26.00397,93.73731,333.41,0.41,0.45,2023-01-08,717,N,VIIRS,n,2,298.14,3.25,D,0
25.75085,91.71465,328.6,0.48,0.4,2023-01-08,717,N,VIIRS,n,2,297.68,3.09,D,0
25.63987,91.19616,332.24,0.45,0.39,2023-01-08,717,N,VIIRS,n,2,292.18,5.53,D,0
23.25345,77.98539,367.0,0.4,0.6,2023-01-08,717,N,VIIRS,h,2,302.61,6.04,D,0
25.6608,91.64548,337.23,0.48,0.4,2023-01-08,717,N,VIIRS,n,2,293.89,4.34,D,0
24.16953,82.56017,337.89,0.4,0.44,2023-01-08,717,N,VIIRS,n,2,305.31,3.95,D,2
25.64333,91.96763,331.6,0.49,0.4,2023-01-08,717,N,VIIRS,n,2,296.48,4.86,D,0
24.16677,82.67883,333.79,0.4,0.44,2023-01-08,717,N,VIIRS,n,2,302.05,2.69,D,0
25.67543,92.4092,334.91,0.52,0.41,2023-01-08,717,N,VIIRS,n,2,295.72,5.52,D,0
25.62798,92.53259,325.79,0.52,0.42,2023-01-08,717,N,VIIRS,n,2,295.48,1.27,D,0
24.81051,86.85417,344.83,0.39,0.37,2023-01-08,717,N,VIIRS,n,2,297.39,4.3,D,0
25.58179,92.24184,329.73,0.51,0.41,2023-01-08,717,N,VIIRS,n,2,296.84,2.07,D,0
23.05323,77.86095,338.44,0.41,0.61,2023-01-08,717,N,VIIRS,n,2,299.1,5.18,D,0
25.54089,92.19112,333.94,0.5,0.41,2023-01-08,717,N,VIIRS,n,2,295.58,4.57,D,0
25.54149,92.19599,330.03,0.5,0.41,2023-01-08,717,N,VIIRS,n,2,298.17,4.57,D,0
25.42009,91.32944,330.94,0.46,0.39,2023-01-08,717,N,VIIRS,n,2,295.95,4.6,D,0
25.41349,91.33515,333.89,0.46,0.39,2023-01-08,717,N,VIIRS,n,2,297.21,5.34,D,0
25.39559,91.31018,334.31,0.46,0.39,2023-01-08,717,N,VIIRS,n,2,301.15,3.56,D,0
25.40025,91.34636,334.91,0.46,0.39,2023-01-08,717,N,VIIRS,n,2,296.04,2.19,D,0
24.9151,87.93229,344.59,0.38,0.36,2023-01-08,717,N,VIIRS,n,2,293.88,6.99,D,0
25.34315,90.99075,339.2,0.44,0.39,2023-01-08,717,N,VIIRS,n,2,300.57,4.69,D,0
25.3912,91.36169,330.99,0.46,0.39,2023-01-08,717,N,VIIRS,n,2,299.35,3.48,D,0
25.49002,92.2138,327.67,0.5,0.41,2023-01-08,717,N,VIIRS,n,2,297.27,2.77,D,0
25.4854,92.27086,325.93,0.51,0.41,2023-01-08,717,N,VIIRS,n,2,297.2,2.97,D,0
25.34966,91.20918,333.28,0.45,0.39,2023-01-08,717,N,VIIRS,n,2,296.97,3.64,D,0
25.37254,91.38835,330.5,0.46,0.39,2023-01-08,717,N,VIIRS,n,2,296.82,3.34,D,0
25.37521,91.3866,327.2,0.46,0.39,2023-01-08,717,N,VIIRS,n,2,297.84,2.24,D,0
25.37163,91.38731,326.87,0.46,0.39,2023-01-08,717,N,VIIRS,n,2,296.01,1.85,D,0
25.46164,92.29261,326.25,0.51,0.41,2023-01-08,717,N,VIIRS,n,2,298.31,2.94,D,0
23.21362,79.25388,333.46,0.33,0.55,2023-01-08,717,N,VIIRS,n,2,300.96,4.45,D,0
23.21293,79.2507,367.0,0.33,0.55,2023-01-08,717,N,VIIRS,h,2,303.01,8.0,D,0
23.2093,79.25845,332.49,0.33,0.55,2023-01-08,717,N,VIIRS,n,2,301.35,4.45,D,0
23.20222,79.25036,327.69,0.33,0.55,2023-01-08,717,N,VIIRS,l,2,298.22,1.37,D,0
23.03498,78.54288,330.4,0.37,0.58,2023-01-08,717,N,VIIRS,n,2,298.69,3.25,D,0
23.18793,79.25802,329.04,0.33,0.55,2023-01-08,717,N,VIIRS,n,2,299.38,1.87,D,0
25.36029,92.02969,346.68,0.49,0.4,2023-01-08,717,N,VIIRS,n,2,298.81,7.61,D,0
25.36984,92.13863,331.93,0.5,0.41,2023-01-08,717,N,VIIRS,n,2,297.31,4.11,D,0
25.40656,92.44221,334.13,0.52,0.41,2023-01-08,717,N,VIIRS,n,2,299.88,3.06,D,0
25.41087,92.51086,325.75,0.52,0.42,2023-01-08,717,N,VIIRS,l,2,298.33,2.91,D,0
25.36854,92.13569,332.47,0.5,0.41,2023-01-08,717,N,VIIRS,n,2,298.0,2.8,D,0
25.41175,92.507,332.58,0.52,0.41,2023-01-08,717,N,VIIRS,n,2,301.94,4.2,D,0
25.36687,92.27321,329.75,0.5,0.41,2023-01-08,717,N,VIIRS,l,2,300.05,3.29,D,0
25.35444,92.42082,331.79,0.51,0.41,2023-01-08,717,N,VIIRS,n,2,299.19,4.94,D,0
25.35252,92.56384,329.69,0.52,0.42,2023-01-08,717,N,VIIRS,n,2,298.32,3.62,D,0
25.23769,92.07092,328.38,0.49,0.4,2023-01-08,717,N,VIIRS,l,2,299.76,4.85,D,0
25.28577,92.51291,329.26,0.52,0.41,2023-01-08,717,N,VIIRS,n,2,297.67,5.23,D,0
25.15351,91.7071,335.61,0.47,0.4,2023-01-08,717,N,VIIRS,n,2,300.59,3.35,D,0
25.23394,92.34487,332.87,0.51,0.41,2023-01-08,717,N,VIIRS,n,2,297.68,3.33,D,0
23.19966,80.25402,334.66,0.58,0.52,2023-01-08,717,N,VIIRS,n,2,302.74,5.06,D,0
23.01363,79.54967,331.88,0.32,0.55,2023-01-08,717,N,VIIRS,n,2,294.93,1.53,D,0
22.93023,79.18164,367.0,0.34,0.56,2023-01-08,717,N,VIIRS,h,2,299.11,11.0,D,0
22.92513,79.18291,367.0,0.34,0.56,2023-01-08,717,N,VIIRS,l,2,350.75,80.58,D,0
22.92443,79.17961,344.15,0.34,0.56,2023-01-08,717,N,VIIRS,n,2,301.22,39.87,D,0
22.92584,79.18622,353.77,0.34,0.56,2023-01-08,717,N,VIIRS,n,2,298.15,80.58,D,0
22.83648,78.7968,334.07,0.36,0.57,2023-01-08,717,N,VIIRS,n,2,298.77,2.98,D,0
25.047,92.35196,342.51,0.5,0.41,2023-01-08,717,N,VIIRS,n,2,302.39,6.37,D,0
22.55281,78.20718,329.17,0.4,0.6,2023-01-08,717,N,VIIRS,n,2,299.15,2.08,D,0
24.9107,94.17386,327.35,0.42,0.45,2023-01-08,717,N,VIIRS,n,2,293.94,2.71,D,0
23.80469,86.33118,340.82,0.41,0.37,2023-01-08,717,N,VIIRS,n,2,312.39,7.85,D,2
23.7944,86.35389,348.69,0.41,0.37,2023-01-08,717,N,VIIRS,n,2,310.59,6.2,D,2
23.78764,86.33447,333.62,0.41,0.37,2023-01-08,717,N,VIIRS,l,2,307.17,4.0,D,2
24.84541,94.0448,341.94,0.41,0.45,2023-01-08,717,N,VIIRS,n,2,300.89,4.23,D,0
24.84586,94.04892,339.79,0.41,0.45,2023-01-08,717,N,VIIRS,n,2,298.7,4.23,D,0
